Postcode,Ward Code,London zone,Index of Multiple Deprivation,Nearest station,Distance to station,Average Income,IMD decile,Ward Name,AvPTAI2015,PTAL
E1 1DG,E05009333,2,10715,Whitechapel,0.11835,51400,4,Spitalfields & Banglatown,47.931818,7
E1 1DH,E05009336,2,11050,Whitechapel,0.331677,60700,4,Whitechapel,34.255102,6
E1 1DJ,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1DL,E05009336,2,11050,Whitechapel,0.418397,60700,4,Whitechapel,34.255102,6
E1 1DN,E05009333,2,4749,Whitechapel,0.288975,61300,2,Spitalfields & Banglatown,47.931818,7
E1 1DP,E05009333,2,4749,Whitechapel,0.368448,61300,2,Spitalfields & Banglatown,47.931818,7
E1 1DQ,E05009333,1,4749,Aldgate East,0.487637,61300,2,Spitalfields & Banglatown,47.931818,7
E1 1DR,E05009333,2,4749,Whitechapel,0.34567,61300,2,Spitalfields & Banglatown,47.931818,7
E1 1DS,E05009333,2,4749,Whitechapel,0.34567,61300,2,Spitalfields & Banglatown,47.931818,7
E1 1DT,E05009333,2,4749,Whitechapel,0.479879,61300,2,Spitalfields & Banglatown,47.931818,7
E1 1DU,E05009333,1,4749,Aldgate East,0.391952,61300,2,Spitalfields & Banglatown,47.931818,7
E1 1DW,E05009333,2,4749,Whitechapel,0.326757,61300,2,Spitalfields & Banglatown,47.931818,7
E1 1DX,E05009333,1,4749,Aldgate East,0.338919,61300,2,Spitalfields & Banglatown,47.931818,7
E1 1DY,E05009336,1,11050,Aldgate East,0.412004,60700,4,Whitechapel,34.255102,6
E1 1DZ,E05009336,1,11050,Aldgate East,0.582076,60700,4,Whitechapel,34.255102,6
E1 1EA,E05009336,1,11050,Aldgate East,0.201707,60700,4,Whitechapel,34.255102,6
E1 1EB,E05009336,1,11050,Aldgate East,0.399141,60700,4,Whitechapel,34.255102,6
E1 1ED,E05009336,1,11050,Aldgate East,0.201707,60700,4,Whitechapel,34.255102,6
E1 1EE,E05009336,1,11050,Aldgate East,0.401218,60700,4,Whitechapel,34.255102,6
E1 1EF,E05009333,1,5304,Aldgate East,0.327653,61300,2,Spitalfields & Banglatown,47.931818,7
E1 1EG,E05009336,1,11050,Aldgate East,0.379762,60700,4,Whitechapel,34.255102,6
E1 1EH,E05009336,1,11050,Aldgate East,0.430863,60700,4,Whitechapel,34.255102,6
E1 1EJ,E05009336,1,11050,Aldgate East,0.525286,60700,4,Whitechapel,34.255102,6
E1 1EL,E05009336,1,11050,Aldgate East,0.582076,60700,4,Whitechapel,34.255102,6
E1 1EN,E05009336,1,11050,Aldgate East,0.500973,60700,4,Whitechapel,34.255102,6
E1 1EP,E05009336,1,11050,Aldgate East,0.44885,60700,4,Whitechapel,34.255102,6
E1 1EQ,E05009336,1,11050,Aldgate East,0.500939,60700,4,Whitechapel,34.255102,6
E1 1ER,E05009336,1,11050,Aldgate East,0.442804,60700,4,Whitechapel,34.255102,6
E1 1ES,E05009336,2,11050,Whitechapel,0.442324,60700,4,Whitechapel,34.255102,6
E1 1ET,E05009336,2,11050,Whitechapel,0.383057,60700,4,Whitechapel,34.255102,6
E1 1EU,E05009336,2,11050,Whitechapel,0.418072,60700,4,Whitechapel,34.255102,6
E1 1EW,E05009336,1,11050,Aldgate East,0.412004,60700,4,Whitechapel,34.255102,6
E1 1EX,E05009336,1,14542,Aldgate East,0.390927,60700,5,Whitechapel,34.255102,6
E1 1EY,E05009336,2,6345,Whitechapel,0.381074,60700,2,Whitechapel,34.255102,6
E1 1EZ,E05009336,1,11050,Aldgate East,0.442812,60700,4,Whitechapel,34.255102,6
E1 1FA,E05009336,1,11050,Aldgate East,0.350711,60700,4,Whitechapel,34.255102,6
E1 1FB,E05009336,1,11050,Aldgate East,0.350711,60700,4,Whitechapel,34.255102,6
E1 1FD,E05009336,1,11050,Aldgate East,0.350711,60700,4,Whitechapel,34.255102,6
E1 1FE,E05009336,1,11050,Aldgate East,0.210424,60700,4,Whitechapel,34.255102,6
E1 1FF,E05009336,1,11050,Aldgate East,0.514701,60700,4,Whitechapel,34.255102,6
E1 1FG,E05009336,1,11050,Aldgate East,0.514701,60700,4,Whitechapel,34.255102,6
E1 1FH,E05009336,1,14542,Aldgate East,0.464922,60700,5,Whitechapel,34.255102,6
E1 1FJ,E05009336,1,14542,Aldgate East,0.38192,60700,5,Whitechapel,34.255102,6
E1 1FL,E05009336,1,14542,Aldgate East,0.49685,60700,5,Whitechapel,34.255102,6
E1 1FN,E05009336,1,11050,Aldgate East,0.514701,60700,4,Whitechapel,34.255102,6
E1 1FP,E05009336,1,11050,Aldgate East,0.514701,60700,4,Whitechapel,34.255102,6
E1 1FQ,E05009336,1,14542,Aldgate East,0.497771,60700,5,Whitechapel,34.255102,6
E1 1FR,E05009336,2,6983,Whitechapel,0.0890415,50500,3,Whitechapel,34.255102,6
E1 1FS,E05009336,2,6345,Shadwell,0.521842,60700,2,Whitechapel,34.255102,6
E1 1FT,E05009336,1,11050,Aldgate East,0.514701,60700,4,Whitechapel,34.255102,6
E1 1FX,E05009336,1,11050,Aldgate East,0.516506,60700,4,Whitechapel,34.255102,6
E1 1FY,E05009336,1,11050,Aldgate East,0.514701,60700,4,Whitechapel,34.255102,6
E1 1GU,E05009336,2,11050,Whitechapel,0.37633,60700,4,Whitechapel,34.255102,6
E1 1GW,E05009336,2,11050,Whitechapel,0.37633,60700,4,Whitechapel,34.255102,6
E1 1HA,E05009336,2,11050,Whitechapel,0.4216,60700,4,Whitechapel,34.255102,6
E1 1HB,E05009336,1,11050,Aldgate East,0.516844,60700,4,Whitechapel,34.255102,6
E1 1HD,E05009336,1,11050,Aldgate East,0.348518,60700,4,Whitechapel,34.255102,6
E1 1HE,E05009336,2,6345,Whitechapel,0.48138,60700,2,Whitechapel,34.255102,6
E1 1HF,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1HG,E05009336,2,6345,Whitechapel,0.405759,60700,2,Whitechapel,34.255102,6
E1 1HH,E05009336,2,6345,Whitechapel,0.356691,60700,2,Whitechapel,34.255102,6
E1 1HJ,E05009336,2,11050,Whitechapel,0.279864,60700,4,Whitechapel,34.255102,6
E1 1HL,E05009336,2,11050,Whitechapel,0.508895,60700,4,Whitechapel,34.255102,6
E1 1HN,E05009336,2,11050,Whitechapel,0.535369,60700,4,Whitechapel,34.255102,6
E1 1HP,E05009336,2,11050,Whitechapel,0.535369,60700,4,Whitechapel,34.255102,6
E1 1HQ,E05009336,2,11050,Whitechapel,0.443727,60700,4,Whitechapel,34.255102,6
E1 1HR,E05009336,2,6345,Whitechapel,0.522432,60700,2,Whitechapel,34.255102,6
E1 1HS,E05009336,2,6345,Whitechapel,0.470457,60700,2,Whitechapel,34.255102,6
E1 1HT,E05009336,1,11050,Aldgate East,0.582076,60700,4,Whitechapel,34.255102,6
E1 1HU,E05009336,2,6345,Whitechapel,0.357572,60700,2,Whitechapel,34.255102,6
E1 1HW,E05009336,2,6983,Whitechapel,0.109236,50500,3,Whitechapel,34.255102,6
E1 1HX,E05009336,2,6345,Whitechapel,0.403518,60700,2,Whitechapel,34.255102,6
E1 1HY,E05009336,1,11050,Aldgate East,0.516844,60700,4,Whitechapel,34.255102,6
E1 1HZ,E05009336,1,4749,Aldgate East,0.334445,61300,2,Whitechapel,34.255102,6
E1 1JA,E05009336,2,6983,Whitechapel,0.184657,50500,3,Whitechapel,34.255102,6
E1 1JB,E05009336,2,11050,Whitechapel,0.480463,60700,4,Whitechapel,34.255102,6
E1 1JD,E05009336,2,11050,Whitechapel,0.363329,60700,4,Whitechapel,34.255102,6
E1 1JE,E05009336,2,11050,Whitechapel,0.320596,60700,4,Whitechapel,34.255102,6
E1 1JF,E05009336,2,11050,Whitechapel,0.480463,60700,4,Whitechapel,34.255102,6
E1 1JG,E05009336,2,11050,Whitechapel,0.41348,60700,4,Whitechapel,34.255102,6
E1 1JH,E05009336,2,11050,Whitechapel,0.334038,60700,4,Whitechapel,34.255102,6
E1 1JJ,E05009333,1,4749,Aldgate East,0.383664,61300,2,Spitalfields & Banglatown,47.931818,7
E1 1JL,E05009333,1,4749,Aldgate East,0.383664,61300,2,Spitalfields & Banglatown,47.931818,7
E1 1JN,E05009336,2,11050,Whitechapel,0.467725,60700,4,Whitechapel,34.255102,6
E1 1JP,E05009336,2,11050,Whitechapel,0.48642,60700,4,Whitechapel,34.255102,6
E1 1JQ,E05009336,2,11050,Whitechapel,0.459801,60700,4,Whitechapel,34.255102,6
E1 1JR,E05009336,2,11050,Whitechapel,0.427706,60700,4,Whitechapel,34.255102,6
E1 1JS,E05009336,2,6345,Whitechapel,0.360821,60700,2,Whitechapel,34.255102,6
E1 1JT,E05009336,2,6345,Whitechapel,0.40706,60700,2,Whitechapel,34.255102,6
E1 1JU,E05009336,2,11050,Whitechapel,0.504745,60700,4,Whitechapel,34.255102,6
E1 1JW,E05009336,2,11050,Whitechapel,0.546811,60700,4,Whitechapel,34.255102,6
E1 1JX,E05009336,1,11050,Whitechapel,0.5094,60700,4,Whitechapel,34.255102,6
E1 1JY,E05009336,1,11050,Aldgate East,0.385708,60700,4,Whitechapel,34.255102,6
E1 1JZ,E05009333,1,4749,Aldgate East,0.383664,61300,2,Spitalfields & Banglatown,47.931818,7
E1 1LA,E05009336,1,11050,Aldgate East,0.493057,60700,4,Whitechapel,34.255102,6
E1 1LB,E05009336,1,11050,Aldgate East,0.388827,60700,4,Whitechapel,34.255102,6
E1 1LD,E05009336,1,11050,Aldgate East,0.31595,60700,4,Whitechapel,34.255102,6
E1 1LE,E05009336,1,14542,Aldgate East,0.457533,60700,5,Whitechapel,34.255102,6
E1 1LF,E05009336,1,11050,Aldgate East,0.430643,60700,4,Whitechapel,34.255102,6
E1 1LG,E05009336,1,11050,Aldgate East,0.250002,60700,4,Whitechapel,34.255102,6
E1 1LH,E05009336,1,11050,Aldgate East,0.156749,60700,4,Whitechapel,34.255102,6
E1 1LJ,E05009336,1,14542,Aldgate East,0.417742,60700,5,Whitechapel,34.255102,6
E1 1LL,E05009336,1,11050,Aldgate East,0.242591,60700,4,Whitechapel,34.255102,6
E1 1LN,E05009336,1,11050,Aldgate East,0.255938,60700,4,Whitechapel,34.255102,6
E1 1LP,E05009336,1,14542,Aldgate East,0.380993,60700,5,Whitechapel,34.255102,6
E1 1LQ,E05009336,1,22328,Aldgate East,0.522457,60700,7,Whitechapel,34.255102,6
E1 1LR,E05009336,1,14542,Aldgate East,0.421685,60700,5,Whitechapel,34.255102,6
E1 1LS,E05009336,1,14542,Aldgate East,0.446161,60700,5,Whitechapel,34.255102,6
E1 1LT,E05009336,1,14542,Aldgate East,0.446967,60700,5,Whitechapel,34.255102,6
E1 1LU,E05009336,1,14542,Aldgate East,0.458896,60700,5,Whitechapel,34.255102,6
E1 1LW,E05009336,1,14542,Aldgate East,0.291786,60700,5,Whitechapel,34.255102,6
E1 1LX,E05009336,1,14542,Aldgate East,0.497523,60700,5,Whitechapel,34.255102,6
E1 1LY,E05009336,1,6845,Aldgate East,0.517943,60700,3,Whitechapel,34.255102,6
E1 1LZ,E05009336,1,6845,Aldgate East,0.551746,60700,3,Whitechapel,34.255102,6
E1 1NA,E05009336,2,6845,Shadwell,0.592726,60700,3,Whitechapel,34.255102,6
E1 1NB,E05009336,1,6345,Aldgate East,0.534361,60700,2,Whitechapel,34.255102,6
E1 1ND,E05009336,1,14542,Aldgate East,0.468114,60700,5,Whitechapel,34.255102,6
E1 1NE,E05009336,1,14542,Aldgate East,0.563427,60700,5,Whitechapel,34.255102,6
E1 1NG,E05009336,1,6345,Aldgate East,0.542698,60700,2,Whitechapel,34.255102,6
E1 1NH,E05009336,1,14542,Aldgate East,0.563427,60700,5,Whitechapel,34.255102,6
E1 1NJ,E05009336,1,6345,Aldgate East,0.589747,60700,2,Whitechapel,34.255102,6
E1 1NL,E05009336,2,6345,Shadwell,0.564563,60700,2,Whitechapel,34.255102,6
E1 1NN,E05009336,1,6345,Aldgate East,0.589747,60700,2,Whitechapel,34.255102,6
E1 1NP,E05009336,1,14542,Aldgate East,0.490318,60700,5,Whitechapel,34.255102,6
E1 1NR,E05009336,1,14542,Aldgate East,0.390927,60700,5,Whitechapel,34.255102,6
E1 1NS,E05009336,1,14542,Aldgate East,0.506947,60700,5,Whitechapel,34.255102,6
E1 1NT,E05009336,1,14542,Aldgate East,0.491077,60700,5,Whitechapel,34.255102,6
E1 1NU,E05009336,1,6345,Aldgate East,0.556899,60700,2,Whitechapel,34.255102,6
E1 1NW,E05009336,1,6345,Aldgate East,0.589747,60700,2,Whitechapel,34.255102,6
E1 1NY,E05009336,1,14542,Aldgate East,0.482741,60700,5,Whitechapel,34.255102,6
E1 1NZ,E05009336,1,14542,Aldgate East,0.482741,60700,5,Whitechapel,34.255102,6
E1 1PA,E05009336,2,6845,Shadwell,0.53297,60700,3,Whitechapel,34.255102,6
E1 1PB,E05009336,2,6845,Shadwell,0.570111,60700,3,Whitechapel,34.255102,6
E1 1PD,E05009336,1,6845,Tower Gateway,0.609126,60700,3,Whitechapel,34.255102,6
E1 1PE,E05009336,1,6845,Aldgate East,0.571666,60700,3,Whitechapel,34.255102,6
E1 1PF,E05009336,1,6845,Aldgate East,0.554832,60700,3,Whitechapel,34.255102,6
E1 1PG,E05009336,1,6845,Aldgate East,0.601371,60700,3,Whitechapel,34.255102,6
E1 1PH,E05009336,1,11050,Aldgate East,0.582076,60700,4,Whitechapel,34.255102,6
E1 1PJ,E05009336,2,6345,Shadwell,0.556822,60700,2,Whitechapel,34.255102,6
E1 1PP,E05009336,1,6845,Aldgate East,0.550568,60700,3,Whitechapel,34.255102,6
E1 1PQ,E05009336,2,6345,Shadwell,0.507417,60700,2,Whitechapel,34.255102,6
E1 1PR,E05009336,1,14542,Aldgate East,0.517359,60700,5,Whitechapel,34.255102,6
E1 1PS,E05009336,1,14542,Aldgate East,0.479747,60700,5,Whitechapel,34.255102,6
E1 1PT,E05009336,1,14542,Aldgate East,0.563427,60700,5,Whitechapel,34.255102,6
E1 1PU,E05009336,2,6345,Whitechapel,0.540513,60700,2,Whitechapel,34.255102,6
E1 1PW,E05009336,1,14542,Aldgate East,0.50698,60700,5,Whitechapel,34.255102,6
E1 1PX,E05009336,2,6345,Whitechapel,0.536912,60700,2,Whitechapel,34.255102,6
E1 1PY,E05009336,2,6345,Shadwell,0.53452,60700,2,Whitechapel,34.255102,6
E1 1PZ,E05009336,2,6345,Shadwell,0.537061,60700,2,Whitechapel,34.255102,6
E1 1QA,E05009336,1,6345,Aldgate East,0.589747,60700,2,Whitechapel,34.255102,6
E1 1QB,E05009336,2,6345,Shadwell,0.530712,60700,2,Whitechapel,34.255102,6
E1 1QD,E05009336,2,6345,Shadwell,0.530712,60700,2,Whitechapel,34.255102,6
E1 1QE,E05009336,2,6345,Shadwell,0.5051,60700,2,Whitechapel,34.255102,6
E1 1QF,E05009336,2,6845,Shadwell,0.440724,60700,3,Whitechapel,34.255102,6
E1 1QG,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1QH,E05009336,2,6845,Shadwell,0.479032,60700,3,Whitechapel,34.255102,6
E1 1QL,E05009336,2,6845,Shadwell,0.391778,60700,3,Whitechapel,34.255102,6
E1 1QN,E05009336,2,6845,Shadwell,0.398166,60700,3,Whitechapel,34.255102,6
E1 1QP,E05009336,1,14542,Aldgate East,0.490318,60700,5,Whitechapel,34.255102,6
E1 1QQ,E05009336,1,11050,Aldgate East,0.582076,60700,4,Whitechapel,34.255102,6
E1 1QR,E05009336,2,6345,Shadwell,0.592942,60700,2,Whitechapel,34.255102,6
E1 1QS,E05009336,2,6845,Shadwell,0.536371,60700,3,Whitechapel,34.255102,6
E1 1QT,E05009336,2,6845,Shadwell,0.536371,60700,3,Whitechapel,34.255102,6
E1 1QU,E05009336,2,6845,Shadwell,0.536371,60700,3,Whitechapel,34.255102,6
E1 1QW,E05009336,2,6845,Shadwell,0.41477,60700,3,Whitechapel,34.255102,6
E1 1RA,E05009336,1,14542,Aldgate East,0.490318,60700,5,Whitechapel,34.255102,6
E1 1RD,E05009336,2,11050,Whitechapel,0.569237,60700,4,Whitechapel,34.255102,6
E1 1RE,E05009336,1,6345,Aldgate East,0.589747,60700,2,Whitechapel,34.255102,6
E1 1RF,E05009336,2,6845,Shadwell,0.523477,60700,3,Whitechapel,34.255102,6
E1 1RH,E05009336,1,6345,Aldgate East,0.554538,60700,2,Whitechapel,34.255102,6
E1 1RJ,E05009336,1,14542,Aldgate East,0.506947,60700,5,Whitechapel,34.255102,6
E1 1RL,E05009336,1,6345,Aldgate East,0.56281,60700,2,Whitechapel,34.255102,6
E1 1RN,E05009336,2,6345,Shadwell,0.598838,60700,2,Whitechapel,34.255102,6
E1 1RR,E05009336,2,6845,Shadwell,0.596144,60700,3,Whitechapel,34.255102,6
E1 1RS,E05009336,1,6345,Aldgate East,0.601064,60700,2,Whitechapel,34.255102,6
E1 1RT,E05009336,2,6845,Shadwell,0.539646,60700,3,Whitechapel,34.255102,6
E1 1RU,E05009336,2,6845,Shadwell,0.549392,60700,3,Whitechapel,34.255102,6
E1 1RX,E05009336,2,6845,Shadwell,0.566869,60700,3,Whitechapel,34.255102,6
E1 1RY,E05009336,1,6845,Aldgate East,0.578771,60700,3,Whitechapel,34.255102,6
E1 1SA,E05009336,2,6845,Shadwell,0.51436,60700,3,Whitechapel,34.255102,6
E1 1SB,E05009336,2,6845,Shadwell,0.546599,60700,3,Whitechapel,34.255102,6
E1 1SD,E05009336,2,6845,Shadwell,0.543331,60700,3,Whitechapel,34.255102,6
E1 1SE,E05009336,2,6845,Shadwell,0.508795,60700,3,Whitechapel,34.255102,6
E1 1SF,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1SG,E05009336,1,11050,Aldgate East,0.582076,60700,4,Whitechapel,34.255102,6
E1 1SH,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1SJ,E05009336,1,11050,Whitechapel,0.591133,60700,4,Whitechapel,34.255102,6
E1 1SL,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1SN,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1SP,E05009336,2,11050,Whitechapel,0.480463,60700,4,Whitechapel,34.255102,6
E1 1SQ,E05009336,1,11050,Aldgate East,0.582076,60700,4,Whitechapel,34.255102,6
E1 1SR,E05009336,2,11050,Whitechapel,0.480463,60700,4,Whitechapel,34.255102,6
E1 1SS,E05009336,2,11050,Whitechapel,0.580721,60700,4,Whitechapel,34.255102,6
E1 1ST,E05009336,2,11050,Whitechapel,0.580721,60700,4,Whitechapel,34.255102,6
E1 1SU,E05009336,2,11050,Whitechapel,0.580721,60700,4,Whitechapel,34.255102,6
E1 1SW,E05009336,1,11050,Whitechapel,0.591133,60700,4,Whitechapel,34.255102,6
E1 1SX,E05009336,1,11050,Aldgate East,0.582076,60700,4,Whitechapel,34.255102,6
E1 1SY,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1SZ,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1TA,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1TB,E05009336,2,11050,Whitechapel,0.580721,60700,4,Whitechapel,34.255102,6
E1 1TD,E05009336,2,11050,Whitechapel,0.580721,60700,4,Whitechapel,34.255102,6
E1 1TE,E05009336,2,6983,Whitechapel,0.109236,50500,3,Whitechapel,34.255102,6
E1 1TF,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1TG,E05009336,1,11050,Aldgate East,0.582076,60700,4,Whitechapel,34.255102,6
E1 1TH,E05009336,1,11050,Aldgate East,0.582076,60700,4,Whitechapel,34.255102,6
E1 1TJ,E05009336,1,11050,Aldgate East,0.582076,60700,4,Whitechapel,34.255102,6
E1 1TL,E05009336,1,11050,Aldgate East,0.582076,60700,4,Whitechapel,34.255102,6
E1 1TN,E05009336,1,11050,Aldgate East,0.582076,60700,4,Whitechapel,34.255102,6
E1 1TP,E05009336,2,11050,Whitechapel,0.480463,60700,4,Whitechapel,34.255102,6
E1 1TQ,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1TR,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1TS,E05009336,2,6983,Whitechapel,0.110699,50500,3,Whitechapel,34.255102,6
E1 1TT,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1TU,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1TW,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1TX,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1TY,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1TZ,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1UA,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1UB,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1UD,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1UE,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1UF,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1UY,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1UZ,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1WA,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1WB,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1WD,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1WE,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1WF,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1WG,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1WH,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1WJ,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1WL,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1WN,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1WP,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1WQ,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1WR,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1WS,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1WT,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1WU,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1WW,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1WX,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1WY,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1WZ,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1XA,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1XB,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1XQ,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1XU,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1XW,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1XY,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1XZ,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1YB,E05009336,2,6983,Whitechapel,0.109236,50500,3,Whitechapel,34.255102,6
E1 1YD,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1YF,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1YQ,E05009336,2,6983,Whitechapel,0.109236,50500,3,Whitechapel,34.255102,6
E1 1YT,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1YX,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1YZ,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1ZE,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 1ZZ,E05009333,2,10715,Whitechapel,0.130869,51400,4,Spitalfields & Banglatown,47.931818,7
E1 2AA,E05009336,2,6345,Whitechapel,0.287296,60700,2,Whitechapel,34.255102,6
E1 2AB,E05009336,2,6345,Whitechapel,0.296934,60700,2,Whitechapel,34.255102,6
E1 2AD,E05009336,2,6983,Whitechapel,0.199016,50500,3,Whitechapel,34.255102,6
E1 2AE,E05009336,2,6983,Whitechapel,0.256619,50500,3,Whitechapel,34.255102,6
E1 2AF,E05009336,2,6345,Whitechapel,0.48766,60700,2,Whitechapel,34.255102,6
E1 2AG,E05009336,2,6983,Whitechapel,0.267601,50500,3,Whitechapel,34.255102,6
E1 2AH,E05009336,2,6345,Whitechapel,0.29847,60700,2,Whitechapel,34.255102,6
E1 2AJ,E05009336,2,6345,Whitechapel,0.319664,60700,2,Whitechapel,34.255102,6
E1 2AL,E05009336,2,6345,Whitechapel,0.349463,60700,2,Whitechapel,34.255102,6
E1 2AN,E05009336,2,6345,Whitechapel,0.404317,60700,2,Whitechapel,34.255102,6
E1 2AP,E05009336,2,10008,Whitechapel,0.415937,50500,4,Whitechapel,34.255102,6
E1 2AQ,E05009336,2,6345,Whitechapel,0.385094,60700,2,Whitechapel,34.255102,6
E1 2AR,E05009336,2,6345,Whitechapel,0.4304,60700,2,Whitechapel,34.255102,6
E1 2AS,E05009336,2,6345,Whitechapel,0.42433,60700,2,Whitechapel,34.255102,6
E1 2AT,E05009336,2,6345,Whitechapel,0.352783,60700,2,Whitechapel,34.255102,6
E1 2AU,E05009336,2,6345,Whitechapel,0.44973,60700,2,Whitechapel,34.255102,6
E1 2AW,E05009336,2,6345,Whitechapel,0.419566,60700,2,Whitechapel,34.255102,6
E1 2AX,E05009336,2,6345,Whitechapel,0.44339,60700,2,Whitechapel,34.255102,6
E1 2AY,E05009336,2,6983,Whitechapel,0.11203,50500,3,Whitechapel,34.255102,6
E1 2AZ,E05009336,2,6345,Whitechapel,0.330966,60700,2,Whitechapel,34.255102,6
E1 2BA,E05009336,2,6983,Whitechapel,0.300776,50500,3,Whitechapel,34.255102,6
E1 2BB,E05009336,2,6983,Whitechapel,0.217283,50500,3,Whitechapel,34.255102,6
E1 2BD,E05009336,2,10008,Whitechapel,0.362299,50500,4,Whitechapel,34.255102,6
E1 2BE,E05009332,2,4740,Shadwell,0.437427,46600,2,Shadwell,25.857143,6
E1 2BF,E05009332,2,4740,Shadwell,0.274413,46600,2,Shadwell,25.857143,6
E1 2BG,E05009336,2,6983,Whitechapel,0.167817,50500,3,Whitechapel,34.255102,6
